COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;CLATT;CIVIC;8566;True;https://www.iwm.org.uk/memorials/item/memorial/8566;First World War (1914-1918), Second World War (1939-1945);57.322249537109;-2.767118118528;https://www.google.com/maps/search/?api=1&query=57.322249537109,-2.767118118528&query_place_id=;NONE
SCOTLAND;CLUNY;CIVIC;8567;True;https://www.iwm.org.uk/memorials/item/memorial/8567;First World War (1914-1918), Second World War (1939-1945);57.201664640167;-2.523035763787;https://www.google.com/maps/search/?api=1&query=57.201664640167,-2.523035763787&query_place_id=;NONE
SCOTLAND;COOKNEY ;CIVIC;8680;False;https://www.iwm.org.uk/memorials/item/memorial/8680;First World War (1914-1918);57.030626318583;-2.214134978661;https://www.google.com/maps/search/?api=1&query=57.030626318583,-2.214134978661&query_place_id=;NONE
SCOTLAND;CORGARFF;CIVIC;8568;False;https://www.iwm.org.uk/memorials/item/memorial/8568;First World War (1914-1918), Second World War (1939-1945);57.160585359308;-3.193946134597;https://www.google.com/maps/search/?api=1&query=57.160585359308,-3.193946134597&query_place_id=;NONE
SCOTLAND;COULL;CIVIC;NOT LISTED;True;NONE;UNKNOWN;57.1120995;-2.8073072;https://www.google.com/maps/search/?api=1&query=57.1120995,-2.8073072&query_place_id=;NONE
SCOTLAND;CRATHIE ;CIVIC;NOT LISTED;True;NONE;UNKNOWN;57.0395016;-3.214963;https://www.google.com/maps/search/?api=1&query=57.0395016,-3.214963&query_place_id=;NONE
SCOTLAND;CRIMOND;CIVIC;8569;True;https://www.iwm.org.uk/memorials/item/memorial/8569;First World War (1914-1918), Second World War (1939-1945);57.600878914759;-1.911693563423;https://www.google.com/maps/search/?api=1&query=57.600878914759,-1.911693563423&query_place_id=;NONE
SCOTLAND;CRUDEN;CIVIC;8570;True;https://www.iwm.org.uk/memorials/item/memorial/8570;First World War (1914-1918), Second World War (1939-1945), Korean War (1950-1953);57.419014517599;-1.883561545564;https://www.google.com/maps/search/?api=1&query=57.419014517599,-1.883561545564&query_place_id=;NONE
SCOTLAND;CRUDIE ;CIVIC;8648;False;https://www.iwm.org.uk/memorials/item/memorial/8648;First World War (1914-1918), Second World War (1939-1945), Second World War (1939-1945): Far East Prisoners of War;57.606923926246;-2.345032781125;https://www.google.com/maps/search/?api=1&query=57.606923926246,-2.345032781125&query_place_id=;NONE
SCOTLAND;CULSALMOND ;CIVIC;8571;True;https://www.iwm.org.uk/memorials/item/memorial/8571;First World War (1914-1918);57.385403961282;-2.583901561310;https://www.google.com/maps/search/?api=1&query=57.385403961282,-2.583901561310&query_place_id=;NONE
